Device_ID,Device_type,Device,Site,Ambient,DevicexAmbient,Checkin,Checkout,Duration,Pre-classification,Class,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Species,Live_mass,Body_length,Body_width
ID2_0723,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:18:20.363,2023-08-31 14:20:51.992,00:02:31.629000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0724,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:18:44.832,2023-08-31 14:22:20.025,00:03:35.193000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0725,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:20:52.004,2023-08-31 14:20:56.415,00:00:04.411000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0726,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:20:53.505,2023-08-31 14:21:02.292,00:00:08.787000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0727,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:12.393,2023-08-31 14:22:53.418,00:01:41.025000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0728,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:12.413,2023-08-31 14:21:25.889,00:00:13.476000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0729,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:15.462,2023-08-31 14:21:22.880,00:00:07.418000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0730,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:24.412,2023-08-31 14:21:31.855,00:00:07.443000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0731,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:34.861,2023-08-31 14:21:37.798,00:00:02.937000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0732,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:39.282,2023-08-31 14:21:48.187,00:00:08.905000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0733,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:49.664,2023-08-31 14:21:55.633,00:00:05.969000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0734,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:55.656,2023-08-31 14:22:04.793,00:00:09.137000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0735,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:58.666,2023-08-31 14:22:36.956,00:00:38.290000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0736,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:58.673,2023-08-31 14:22:36.963,00:00:38.290000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0737,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:21:58.711,2023-08-31 14:22:36.990,00:00:38.279000,flesh_fly,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,#N/C,#N/C,#N/C,8.696344827586204,5.522551724137931,1.7546666666666675
ID2_0738,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:22:09.420,2023-08-31 14:22:37.017,00:00:27.597000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0739,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:22:38.520,2023-08-31 14:22:41.475,00:00:02.955000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0740,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:22:42.945,2023-08-31 14:22:50.444,00:00:07.499000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0741,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:22:44.471,2023-08-31 14:22:47.475,00:00:03.004000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0742,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:22:54.877,2023-08-31 14:23:05.025,00:00:10.148000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0743,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:23:07.936,2023-08-31 14:23:18.044,00:00:10.108000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0744,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:23:26.561,2023-08-31 14:25:48.668,00:02:22.107000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0745,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:24:10.662,2023-08-31 14:24:41.013,00:00:30.351000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0746,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:25:25.054,2023-08-31 14:26:22.232,00:00:57.178000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0747,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:25:33.980,2023-08-31 14:26:12.120,00:00:38.140000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0748,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:26:00.362,2023-08-31 14:27:14.018,00:01:13.656000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0749,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:26:46.585,2023-08-31 14:26:53.843,00:00:07.258000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0750,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:27:02.401,2023-08-31 14:28:05.315,00:01:02.914000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0751,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:27:06.731,2023-08-31 14:30:03.487,00:02:56.756000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0752,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:27:38.634,2023-08-31 14:28:05.362,00:00:26.728000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0753,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:27:56.376,2023-08-31 14:28:42.021,00:00:45.645000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0754,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:28:08.260,2023-08-31 14:28:43.517,00:00:35.257000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0755,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:28:44.967,2023-08-31 14:29:54.810,00:01:09.843000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0756,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:29:29.900,2023-08-31 14:29:54.831,00:00:24.931000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0757,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:29:57.676,2023-08-31 14:30:00.604,00:00:02.928000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0758,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:29:59.136,2023-08-31 14:30:03.494,00:00:04.358000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0759,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:30:04.951,2023-08-31 14:30:22.463,00:00:17.512000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0760,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:30:04.972,2023-08-31 14:30:23.883,00:00:18.911000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0761,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:30:06.451,2023-08-31 14:30:25.349,00:00:18.898000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0762,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:31:14.784,2023-08-31 14:31:38.995,00:00:24.211000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0763,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:32:45.239,2023-08-31 14:33:42.192,00:00:56.953000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0764,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:33:47.912,2023-08-31 14:34:28.088,00:00:40.176000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0765,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:33:56.461,2023-08-31 14:34:28.094,00:00:31.633000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0766,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:34:35.155,2023-08-31 14:34:38.056,00:00:02.901000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0767,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:34:40.884,2023-08-31 14:34:43.717,00:00:02.833000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0768,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:34:46.534,2023-08-31 14:34:50.791,00:00:04.257000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0769,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:35:17.451,2023-08-31 14:35:28.831,00:00:11.380000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0770,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:35:30.251,2023-08-31 14:35:43.047,00:00:12.796000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0771,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:36:12.734,2023-08-31 14:36:44.375,00:00:31.641000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0772,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:37:15.413,2023-08-31 14:37:32.532,00:00:17.119000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0773,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:37:32.549,2023-08-31 14:38:01.020,00:00:28.471000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0774,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:38:13.655,2023-08-31 14:38:16.513,00:00:02.858000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0775,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:38:26.353,2023-08-31 14:38:37.734,00:00:11.381000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0776,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:39:03.046,2023-08-31 14:39:14.505,00:00:11.459000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0777,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:39:18.762,2023-08-31 14:39:54.303,00:00:35.541000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0778,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:39:57.155,2023-08-31 14:40:04.309,00:00:07.154000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0779,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 14:40:19.829,2023-08-31 14:40:22.681,00:00:02.852000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0780,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:03:57.401,2023-08-31 17:04:56.151,00:00:58.750000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0781,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:03:57.432,2023-08-31 17:04:00.402,00:00:02.970000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0782,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:06:06.413,2023-08-31 17:13:55.985,00:07:49.572000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0783,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:17:45.914,2023-08-31 17:18:02.951,00:00:17.037000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0784,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:18:17.043,2023-08-31 17:19:49.434,00:01:32.391000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0785,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:20:02.292,2023-08-31 17:20:05.190,00:00:02.898000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0786,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:20:35.053,2023-08-31 17:24:23.853,00:03:48.800000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0787,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:24:25.296,2023-08-31 17:40:01.450,00:15:36.154000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0788,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:31:22.805,2023-08-31 17:31:25.717,00:00:02.912000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,24.284088427947573,6.536784934497831,2.114448689956332
ID2_0789,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:31:27.180,2023-08-31 17:31:32.983,00:00:05.803000,ant,Insecta,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,#N/C,#N/C,#N/C,3.0777551020408147,4.416530612244895,1.2977551020408162
ID2_0790,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:31:38.786,2023-08-31 17:31:57.533,00:00:18.747000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0791,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:31:58.961,2023-08-31 17:32:07.630,00:00:08.669000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0793,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:32:26.326,2023-08-31 17:32:36.491,00:00:10.165000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0794,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:32:37.944,2023-08-31 17:33:01.077,00:00:23.133000,other,Insecta,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,24.284088427947573,6.536784934497831,2.114448689956332
ID2_0795,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:36:13.705,2023-08-31 17:36:39.710,00:00:26.005000,hoverfly,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025
ID2_0796,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 17:40:21.306,2023-08-31 17:40:38.365,00:00:17.059000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0797,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:00:42.733,2023-08-31 18:01:32.645,00:00:49.912000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0798,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:11:03.036,2023-08-31 18:11:11.590,00:00:08.554000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0799,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:11:19.975,2023-08-31 18:11:24.255,00:00:04.280000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0800,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:13:14.124,2023-08-31 18:13:18.430,00:00:04.306000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0801,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:14:18.814,2023-08-31 18:14:21.653,00:00:02.839000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0802,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:14:38.545,2023-08-31 18:14:44.315,00:00:05.770000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0803,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:14:50.044,2023-08-31 18:15:11.478,00:00:21.434000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0804,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:17:20.961,2023-08-31 18:17:25.174,00:00:04.213000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0805,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:18:15.955,2023-08-31 18:18:34.429,00:00:18.474000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0806,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:18:35.855,2023-08-31 18:19:08.959,00:00:33.104000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0807,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:18:42.930,2023-08-31 18:19:04.644,00:00:21.714000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0808,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:28:23.661,2023-08-31 18:28:46.392,00:00:22.731000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0809,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:31:21.005,2023-08-31 18:31:23.898,00:00:02.893000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0810,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:31:28.073,2023-08-31 18:31:58.090,00:00:30.017000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0811,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:32:09.442,2023-08-31 18:32:16.714,00:00:07.272000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0812,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:32:23.845,2023-08-31 18:32:55.155,00:00:31.310000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0813,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:33:12.225,2023-08-31 18:33:15.076,00:00:02.851000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0814,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:33:23.635,2023-08-31 18:34:13.581,00:00:49.946000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0815,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:34:22.113,2023-08-31 18:34:55.271,00:00:33.158000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0816,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:34:30.753,2023-08-31 18:34:52.420,00:00:21.667000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0817,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:34:59.503,2023-08-31 18:35:03.899,00:00:04.396000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0818,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:35:12.363,2023-08-31 18:35:28.024,00:00:15.661000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
ID2_0819,ID,ID2,Site2,Maize,IDxMaize,2023-08-31 18:35:25.150,2023-08-31 18:36:35.216,00:01:10.066000,fly,Insecta,Diptera,Brachycera,#N/C,#N/C,#N/C,#N/C,#N/C,#N/C,8.4004979253112,5.45134854771784,1.7163070539419094
